Parameters of the vcal vs. pulse height fits
par[3]*(TMath::Erf((x[0]-par[0])/par[1])+par[2])

2.772382e+02 4.448627e+02 7.480674e-01 1.472014e+02     Pix  0  0
2.600579e+02 4.654581e+02 6.585327e-01 1.549711e+02     Pix  0  1
2.497991e+02 4.424433e+02 7.376070e-01 1.424545e+02     Pix  0  2
2.540648e+02 4.524718e+02 7.278124e-01 1.472841e+02     Pix  0  3
3.381435e+02 3.618229e+02 1.037321e+00 1.194319e+02     Pix  0  4
2.756063e+02 4.124345e+02 7.689233e-01 1.379518e+02     Pix  0  5
2.980896e+02 4.284742e+02 7.492406e-01 1.430741e+02     Pix  0  6
1.401437e+03 5.962005e+01 1.339012e+00 1.059574e+02     Pix  0  7
2.993820e+02 4.332769e+02 8.149963e-01 1.360007e+02     Pix  0  8
3.912402e+02 4.256840e+02 1.252976e+00 3.525165e+01     Pix  0  9
2.688944e+02 3.736971e+02 8.267968e-01 1.396545e+02     Pix  0 10
3.047148e+02 4.388877e+02 8.032250e-01 1.399135e+02     Pix  0 11
2.881484e+02 4.614911e+02 7.080512e-01 1.495013e+02     Pix  0 12
3.487974e+02 3.740586e+02 9.000152e-01 1.270120e+02     Pix  0 13
2.795994e+02 4.500235e+02 6.884489e-01 1.525594e+02     Pix  0 14
2.123387e+02 4.929155e+02 5.823082e-01 1.623239e+02     Pix  0 15
2.866798e+02 9.999999e+02 4.341508e-01 1.818437e+02     Pix  0 16
2.699657e+02 4.429793e+02 7.554464e-01 1.467225e+02     Pix  0 17
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00     Pix  0 18
2.998885e+02 4.056915e+02 8.663938e-01 1.323991e+02     Pix  0 19
4.298742e+02 5.598856e+02 8.177557e-01 1.231537e+02     Pix  0 20
4.978805e+02 5.250476e+02 9.197283e-01 1.325517e+02     Pix  0 21
3.011575e+02 3.988062e+02 8.831641e-01 1.307287e+02     Pix  0 22
2.682886e+02 4.390832e+02 7.330507e-01 1.457163e+02     Pix  0 23
2.795426e+02 4.218792e+02 7.720954e-01 1.455249e+02     Pix  0 24
2.189257e+02 4.928418e+02 4.883851e-01 1.657158e+02     Pix  0 25
2.674575e+02 4.843386e+02 5.770010e-01 1.566557e+02     Pix  0 26
4.142728e+02 9.999998e+02 4.884857e-01 1.703625e+02     Pix  0 27
2.772704e+02 4.403452e+02 7.212994e-01 1.488792e+02     Pix  0 28
2.409926e+02 4.637768e+02 6.024814e-01 1.562849e+02     Pix  0 29
