Parameters of the vcal vs. pulse height fits
par[3]*(TMath::Erf((x[0]-par[0])/par[1])+par[2])

5.601143e+02 6.828238e+02 8.881573e-01 1.376680e+02     Pix  0  0
3.251430e+02 5.338908e+02 7.205118e-01 1.489126e+02     Pix  0  1
3.133997e+02 5.450430e+02 6.753793e-01 1.525245e+02     Pix  0  2
2.822383e+02 5.393467e+02 6.915939e-01 1.517304e+02     Pix  0  3
2.792283e+02 6.133785e+02 5.605895e-01 1.640584e+02     Pix  0  4
3.505132e+02 5.080518e+02 7.915066e-01 1.395030e+02     Pix  0  5
3.370657e+02 5.938392e+02 6.230639e-01 1.536719e+02     Pix  0  6
3.498454e+02 4.944864e+02 7.890776e-01 1.390594e+02     Pix  0  7
3.423045e+02 5.317279e+02 7.198500e-01 1.437402e+02     Pix  0  8
3.383572e+02 5.498743e+02 6.838789e-01 1.471040e+02     Pix  0  9
3.017249e+02 5.179408e+02 7.003168e-01 1.510101e+02     Pix  0 10
3.458980e+02 5.595096e+02 7.064988e-01 1.492279e+02     Pix  0 11
2.881433e+02 5.645369e+02 6.326729e-01 1.572686e+02     Pix  0 12
3.459053e+02 5.146548e+02 7.304946e-01 1.431852e+02     Pix  0 13
3.105945e+02 5.190201e+02 7.005728e-01 1.508515e+02     Pix  0 14
2.744705e+02 5.060729e+02 7.330337e-01 1.478767e+02     Pix  0 15
3.127387e+02 4.996097e+02 7.719521e-01 1.450171e+02     Pix  0 16
3.293676e+02 5.067233e+02 8.544438e-01 1.350511e+02     Pix  0 17
3.446427e+02 4.898390e+02 7.773507e-01 1.394759e+02     Pix  0 18
2.553395e+02 5.586883e+02 6.129698e-01 1.596739e+02     Pix  0 19
3.473933e+02 5.326504e+02 7.002251e-01 1.459485e+02     Pix  0 20
2.921781e+02 5.280967e+02 6.648390e-01 1.542842e+02     Pix  0 21
5.538929e+02 6.958462e+02 8.230151e-01 1.389888e+02     Pix  0 22
3.442486e+02 5.236502e+02 7.534473e-01 1.463668e+02     Pix  0 23
2.641093e+02 5.168171e+02 6.540593e-01 1.553135e+02     Pix  0 24
3.453130e+02 5.569333e+02 6.712174e-01 1.522633e+02     Pix  0 25
3.348725e+02 5.228112e+02 6.795307e-01 1.478343e+02     Pix  0 26
2.257315e+02 6.358067e+02 4.708630e-01 1.744866e+02     Pix  0 27
2.939155e+02 5.066679e+02 6.936382e-01 1.515602e+02     Pix  0 28
2.549182e+02 6.454384e+02 4.940418e-01 1.723993e+02     Pix  0 29
2.603570e+02 5.428481e+02 6.031793e-01 1.604650e+02     Pix  0 30
3.123602e+02 5.114826e+02 6.886908e-01 1.518548e+02     Pix  0 31
2.681578e+02 5.238755e+02 6.408107e-01 1.566700e+02     Pix  0 32
3.482999e+02 4.182122e+02 1.009766e+00 1.269724e+02     Pix  0 33
3.091882e+02 4.565876e+02 8.650272e-01 1.373453e+02     Pix  0 34
3.430639e+02 4.108402e+02 1.026245e+00 1.257839e+02     Pix  0 35
3.269606e+02 5.550879e+02 6.627889e-01 1.537305e+02     Pix  0 36
5.566566e+02 6.209739e+02 8.907329e-01 1.344218e+02     Pix  0 37
3.196650e+02 5.033819e+02 7.249865e-01 1.440643e+02     Pix  0 38
2.946793e+02 5.165989e+02 6.800168e-01 1.528126e+02     Pix  0 39
3.034439e+02 5.079725e+02 7.861456e-01 1.442180e+02     Pix  0 40
3.133217e+02 5.053913e+02 7.083885e-01 1.481971e+02     Pix  0 41
2.859375e+02 5.269657e+02 6.313113e-01 1.574795e+02     Pix  0 42
3.588575e+02 5.151422e+02 7.265879e-01 1.458604e+02     Pix  0 43
2.995299e+02 5.713520e+02 6.242675e-01 1.592184e+02     Pix  0 44
4.925328e+02 7.312822e+02 7.387283e-01 1.515364e+02     Pix  0 45
3.297228e+02 4.995874e+02 7.304030e-01 1.437850e+02     Pix  0 46
3.578994e+02 7.036995e+02 6.129686e-01 1.621628e+02     Pix  0 47
4.182115e+02 6.134488e+02 7.738743e-01 1.455414e+02     Pix  0 48
3.394218e+02 5.380721e+02 6.421099e-01 1.542962e+02     Pix  0 49
4.462695e+02 6.423759e+02 7.567273e-01 1.421985e+02     Pix  0 50
4.399030e+02 6.607053e+02 7.497701e-01 1.494392e+02     Pix  0 51
3.209099e+02 5.189500e+02 7.308217e-01 1.467558e+02     Pix  0 52
3.722809e+02 7.018311e+02 6.409609e-01 1.594379e+02     Pix  0 53
4.279066e+02 6.049750e+02 7.570763e-01 1.481194e+02     Pix  0 54
4.607094e+02 5.243108e+02 9.798960e-01 1.297284e+02     Pix  0 55
2.550421e+02 6.119039e+02 5.240081e-01 1.679930e+02     Pix  0 56
2.931794e+02 5.337911e+02 6.451574e-01 1.515895e+02     Pix  0 57
4.395640e+02 5.987547e+02 8.091974e-01 1.380484e+02     Pix  0 58
3.086072e+02 8.536247e+02 4.458440e-01 1.795819e+02     Pix  0 59
4.689912e+02 7.212056e+02 6.992694e-01 1.565339e+02     Pix  0 60
3.008959e+02 5.391259e+02 6.347897e-01 1.569246e+02     Pix  0 61
7.831216e+01 9.999998e+02 1.254420e-01 2.408623e+02     Pix  0 62
3.092861e+02 6.046959e+02 6.861175e-01 1.528823e+02     Pix  0 63
3.580259e+02 5.868089e+02 7.612424e-01 1.456745e+02     Pix  0 64
3.608287e+02 6.313902e+02 7.108184e-01 1.509253e+02     Pix  0 65
4.348266e+02 5.842093e+02 7.738380e-01 1.406939e+02     Pix  0 66
3.802211e+02 6.452975e+02 7.075144e-01 1.522257e+02     Pix  0 67
4.146665e+02 6.378754e+02 7.008591e-01 1.461726e+02     Pix  0 68
4.040179e+02 6.533334e+02 6.907658e-01 1.498876e+02     Pix  0 69
3.809129e+02 6.727107e+02 6.637988e-01 1.502131e+02     Pix  0 70
3.575317e+02 5.916167e+02 7.955828e-01 1.430183e+02     Pix  0 71
4.057070e+02 6.188345e+02 7.213985e-01 1.446156e+02     Pix  0 72
4.396734e+02 6.592345e+02 6.975820e-01 1.481574e+02     Pix  0 73
3.776280e+02 6.891220e+02 5.892572e-01 1.641971e+02     Pix  0 74
4.651842e+02 6.053352e+02 7.817570e-01 1.414063e+02     Pix  0 75
3.444975e+02 5.061481e+02 7.305606e-01 1.435339e+02     Pix  0 76
4.641883e+02 7.494401e+02 6.902122e-01 1.522241e+02     Pix  0 77
3.079983e+02 5.319615e+02 6.411030e-01 1.562414e+02     Pix  0 78
3.235485e+02 6.145620e+02 5.734811e-01 1.636662e+02     Pix  0 79
2.905109e+02 4.847772e+02 7.416650e-01 1.476978e+02     Pix  1  0
2.990263e+02 4.637048e+02 8.973843e-01 1.359071e+02     Pix  1  1
2.956785e+02 4.682159e+02 8.358212e-01 1.392776e+02     Pix  1  2
2.946657e+02 4.714682e+02 7.792550e-01 1.443656e+02     Pix  1  3
3.288872e+02 4.728658e+02 7.956305e-01 1.384845e+02     Pix  1  4
3.271170e+02 4.526794e+02 8.178886e-01 1.371502e+02     Pix  1  5
2.633566e+02 5.078259e+02 6.017118e-01 1.553195e+02     Pix  1  6
3.197418e+02 4.512419e+02 7.706214e-01 1.402771e+02     Pix  1  7
3.251408e+02 4.736854e+02 7.588103e-01 1.411645e+02     Pix  1  8
3.578189e+02 4.245056e+02 9.070942e-01 1.292812e+02     Pix  1  9
2.875188e+02 4.837190e+02 7.051939e-01 1.509519e+02     Pix  1 10
3.250471e+02 4.881563e+02 7.114256e-01 1.456253e+02     Pix  1 11
2.916080e+02 4.587001e+02 7.798016e-01 1.443109e+02     Pix  1 12
3.217080e+02 4.845461e+02 7.186146e-01 1.455125e+02     Pix  1 13
3.444002e+02 4.799927e+02 7.546980e-01 1.415003e+02     Pix  1 14
2.756182e+02 4.810580e+02 6.984036e-01 1.519661e+02     Pix  1 15
3.505813e+02 3.917379e+02 9.717804e-01 1.262299e+02     Pix  1 16
2.926179e+02 4.434746e+02 7.898712e-01 1.437282e+02     Pix  1 17
3.197275e+02 4.769403e+02 7.815115e-01 1.393336e+02     Pix  1 18
2.831365e+02 4.752511e+02 7.409621e-01 1.471720e+02     Pix  1 19
3.077577e+02 5.039438e+02 6.645015e-01 1.493325e+02     Pix  1 20
2.646612e+02 4.911405e+02 6.486577e-01 1.562472e+02     Pix  1 21
3.798293e+02 6.020910e+02 7.063852e-01 1.464226e+02     Pix  1 22
3.214527e+02 4.705022e+02 7.471183e-01 1.421928e+02     Pix  1 23
2.964470e+02 4.989445e+02 6.391975e-01 1.516183e+02     Pix  1 24
